state,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.diagnosed,deaths.diagnosed.hi,deaths.diagnosed.lo,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,diagnoses,diagnoses.hi,diagnoses.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi,index
Michigan,2020-02-02,4.04480200448338e-6,0.0024300069898834124,4.5314043228497535e-9,3.2677235538150704,1.0068550727704644e-10,7.599864105417349e-11,1.2801544927229077e-9,2.989509559528882e-12,6.660636931484235e-15,9.587123743376693e-11,3.289861421014354e-20,1.6428687435081523e-9,4.249138289571873e-12,1.3746140976762724e-5,0.003997105131771721,4.719912415324171e-8,3.2677235538150704,58.21454025348424,0.10475947322262658,9.798485670829977e-8,1.7648641606331434e-6,3.1845378361244638e-9,0.005402544324844013,0.09684167336309057,1.7702608445112447e-4,FALSE,NA,NA,NA,NA,NA,NA,0.01224178500072938,44.70159136769289,1
Michigan,2020-02-03,1.0609783317215559e-4,0.0440546128566054,1.841039142767421e-7,6.934256362391282,4.401842494905274e-9,3.340662946037479e-9,5.5781119305448045e-8,1.3145704171063776e-10,4.756956222836433e-13,4.241038388462588e-9,3.906025285706632e-17,7.141380097067696e-8,1.8662629380799308e-10,3.617378287372961e-4,0.07136763760409169,1.8230750362263963e-6,3.592455082311791,58.13148891068509,0.14296794751342937,3.9510897941523755e-6,7.101111731491371e-5,1.2928751511719686e-7,0.09318859800170466,1.649193084150487,0.0030808523415990453,FALSE,NA,NA,NA,NA,NA,NA,0.028698828019329988,87.44643467549348,2
Michigan,2020-02-04,9.85214250189684e-4,0.2185725747117599,3.1946405603430857e-6,10.897767310002928,7.221163390220979e-8,5.4869495358184844e-8,9.1046567941904e-7,2.179838829237457e-9,1.3661996888232119e-11,7.099154429276544e-8,2.618773141417011e-15,1.1612300835243633e-6,3.0884351277443663e-9,0.003127253079260737,0.32298619325491273,2.4198080870347576e-5,4.066369345096099,61.685586024872364,0.20347384513750807,5.652397231752093e-5,0.0010110016244714417,1.8688956679139997e-6,0.3736495192258824,6.517412025521221,0.012793601523061568,FALSE,NA,NA,NA,NA,NA,NA,0.05038761861205707,127.0021561941787,3
Michigan,2020-02-05,0.004542364244918742,0.5862417527805611,2.662225511772211e-5,15.531838896294278,6.060529536713066e-7,4.6277085291835034e-7,7.593811213028913e-6,1.872046019004956e-8,2.097852898406719e-10,6.175533878382346e-7,8.55526343985893e-14,9.663656063869147e-6,2.6438852868642646e-8,0.012670081522569298,0.9292011041561175,1.401183726877524e-4,4.624143609517441,58.445831371621495,0.26284620263869873,3.8406805925937247e-4,0.006798269180231157,1.292826419949988e-5,0.8457564941582987,14.674153315024064,0.03125743837725861,FALSE,3.2093959015612312,2.09980857748885,8.3917349500833,NA,NA,NA,0.08037421165926693,167.92978850843906,4
Michigan,2020-02-06,0.014450898240008715,1.1569254996203342,1.309989244569719e-4,20.929522554400165,3.291697398559916e-6,2.565710172585724e-6,4.036602078705123e-5,1.0405867970531575e-7,1.9951426996498774e-9,3.52206774627398e-6,1.591587901499256e-12,5.1590836930953535e-5,1.4637029954935977e-7,0.03090318645524761,1.929878840123991,5.339459555231184e-4,5.290599932714457,59.14919442228779,0.3220366848121533,0.0016280039112141825,0.028542271365368514,5.672555373405409e-5,1.4331615883906612,23.28443232831868,0.059701305379281075,FALSE,2.5826982642183665,1.48407435628731,8.3917349500833,NA,NA,NA,0.1216194275197542,211.33066412408743,5
Michigan,2020-02-07,0.03186836657619749,2.0220838132106738,4.510852482994982e-4,27.295809793156547,1.3120048656421147e-5,1.0240498626990036e-5,1.568609316681814e-4,4.248437865052369e-7,1.3774205229182651e-8,1.5224171915653939e-5,2.0060143069511313e-11,2.0095093390828163e-4,5.954925716124397e-7,0.059962956696716974,2.8615361091749962,0.0015439082355856693,6.068497304703172,61.0567893555989,0.4230032848408171,0.005072085854376473,0.08692021162491337,1.8637827937849713e-4,2.0504367446543097,30.871725207788188,0.09716042474847739,FALSE,2.264343774938586,1.19696010115497,7.47758368315046,NA,NA,NA,0.17459060405652554,252.21637589193023,6
Michigan,2020-02-08,0.05821708045944961,2.726016606530898,0.0010018126279085942,34.296060418442124,4.127241313278278e-5,3.193374787426909e-5,4.774414125033653e-4,1.3812801659067589e-6,7.074145005549705e-8,5.4648664127786744e-5,1.6692961844456645e-10,6.186078064692128e-4,1.9283809027569218e-6,0.10054046876467679,3.5037139421688286,0.003391640940133158,6.963307630817279,63.813894300617775,0.5611277724342107,0.012496758823952412,0.2087012920506069,4.8617916592190067e-4,2.6423572870042467,37.20259278938205,0.1358851581024954,FALSE,2.0587248898175945,1.04649118656421,6.22363587896397,NA,NA,NA,0.24865633442294985,298.32513263997663,7
Michigan,2020-02-09,0.09376949250532673,3.222015991946571,0.0024160718902197518,42.4827886356416,1.0878561496695256e-4,8.406216350982293e-5,0.0012174997564379576,3.7736761675305853e-6,2.9814773514341824e-7,1.5599293482066134e-4,1.1526077731914936e-9,0.001591585582656752,5.24485033975093e-6,0.15328435053805844,4.076687713950965,0.006571125317562768,7.991386941559503,66.47679264977995,0.7362519151546485,0.026016955082325356,0.4306239482252435,0.0010801027967604158,3.1903269714081013,41.622193276398235,0.1810515653876066,FALSE,1.9978263782364616,0.976774579002283,5.38426162103989,NA,NA,NA,0.36336591161117104,348.772063049636,8
Michigan,2020-02-10,0.13997431204649527,3.8182372228962813,0.004966779471819942,52.389280386555015,2.492288076885446e-4,1.908613332396771e-4,0.002753163523333068,8.839148490624166e-6,1.0347371441890705e-6,4.0518030889163796e-4,6.0431727565457296e-9,0.003559745797080138,1.2181285212268764e-5,0.2120670565542449,4.233285042575592,0.011058568639234283,9.450149182258452,76.54901952097116,0.941193621541908,0.048149099534939815,0.7590783431145115,0.002129691498040452,3.8872688764138337,43.32829163580425,0.23741472061177166,FALSE,1.9835029710763132,0.951229139723592,4.98835932806225,NA,NA,NA,0.5374212029166003,395.6023061774932,9
Michigan,2020-02-11,0.19690452010804863,4.176288432590204,0.008752257926694002,64.70872202170389,5.038833978389757e-4,3.897454788190838e-4,0.0055970151650239705,1.831111507967231e-5,3.0567161292883244e-6,9.095178971526806e-4,2.5426830229525135e-8,0.007147369384775582,2.582307216068882e-5,0.28244700801518735,4.673996332530676,0.016169955643667987,11.269066443920812,86.19754787660167,1.1673831490363296,0.08003390644856706,1.2068078490349758,0.003786549309409643,4.4962164225429895,48.02789714376052,0.3265228257998858,FALSE,1.9811223479088018,0.953905250196387,4.55129364235208,NA,NA,NA,0.7310330345496505,465.7392838777369,10
Michigan,2020-02-12,0.2633119296721502,4.574122133867943,0.012910046279239456,78.72871781046848,9.415979872842021e-4,7.284823077271481e-4,0.010199488417144298,3.468875866813261e-5,7.944522379756155e-6,0.0019060021319690368,8.478460280681311e-8,0.013036743437159081,4.908072390369763e-5,0.3583276751392179,5.026481582292569,0.023692961296696603,13.330301780689634,93.84032084923385,1.6002237478845096,0.12299124603144462,1.7958890643946008,0.006169598527004198,5.262431846605721,49.97209869294919,0.42475211065213403,FALSE,2.018106724704313,0.952774268858002,4.13901436410241,NA,NA,NA,0.9762010648296277,529.2760610925225,11
Michigan,2020-02-13,0.3376926659330981,5.077512110035416,0.019944697332814475,96.06132050912237,0.0016233406321482444,0.0012442643660297245,0.017165011022860343,6.0996307377728146e-5,1.929110432352185e-5,0.0037332627345654738,2.6139911721404673e-7,0.021951338641525847,8.671575737189023e-5,0.4496444430793623,5.2710571075954284,0.034317818606617284,16.22190239249405,106.96040618644321,2.03035569053442,0.17691876470105627,2.4652184829994424,0.009560509863090236,6.216210463612272,52.72068769156133,0.5805663968742201,FALSE,2.084517355073232,0.98424382569424,4.01033702710357,NA,NA,NA,1.3035007721269236,616.4224776488959,12
Michigan,2020-02-14,0.42543323528409027,5.361730985546027,0.030392587992785297,117.06249086590964,0.0026401215907722346,0.001998011991572443,0.02689177147818133,1.0497629869773108e-4,4.234343508523475e-5,0.006366796260746458,7.488590783306569e-7,0.03455882618618979,1.4810023896876613e-4,0.5394125003345742,5.718843545902411,0.04828119223034672,19.94404977588917,123.16706823202175,2.7417982101304954,0.2426665252622116,3.1905557927765704,0.013619612131855623,7.356313244478015,55.073414595371986,0.7107481932919614,FALSE,2.1767701371039463,1.06329386242089,3.99215406769702,NA,NA,NA,1.7593248678778648,684.353189383126,13
